Date,Open*,High,Low,Close**,Volume,Market Cap
2019-03-30,4092.14,4296.81,4053.91,4106.66,9732688060,72355190645
2019-03-29,4068.30,4113.50,4034.10,4098.37,10918665557,72202088875
2019-03-28,4087.58,4094.90,4040.27,4069.11,9353915899,71678998915
2019-03-27,3984.24,4087.07,3977.81,4087.07,10897131934,71987847571
2019-03-26,3969.23,3985.08,3944.75,3985.08,10707678815,70184147203
2019-03-25,4024.11,4038.84,3934.03,3963.07,10359818883,69789872373
2019-03-24,4035.16,4040.70,4006.19,4022.17,9144851065,70823042992
2019-03-23,4022.71,4049.88,4015.96,4035.83,9578850549,71056017910
2019-03-22,4028.51,4053.91,4021.54,4023.97,9252935969,70840048102
2019-03-21,4083.95,4097.36,4005.15,4029.33,10831212662,70926226882
2019-03-20,4070.79,4089.46,4031.11,4087.48,10175916388,71942444088
2019-03-19,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828
2019-03-18,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407
2019-03-17,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585
2019-03-16,3963.90,4077.04,3961.66,4048.73,9856166973,71227967573
2019-03-15,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377
2019-03-14,3905.58,3946.50,3901.30,3924.37,10480789570,69024696307
2019-03-13,3913.05,3926.60,3891.90,3906.72,9469184841,68706700381
2019-03-12,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581
2019-03-11,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025
2019-03-10,3966.17,3966.17,3924.38,3951.60,9713267607,69475297370
2019-03-09,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655
2019-03-08,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320
2019-03-07,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311
2019-03-06,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776
2019-03-05,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400
2019-03-04,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587
2019-03-03,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373
2019-03-02,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
2019-03-01,3853.76,3907.80,3851.69,3859.58,7661247975,67796965743
2019-02-28,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
2019-02-27,3857.48,3888.80,3787.06,3851.05,8301309684,67631949500
2019-02-26,3878.70,3891.58,3837.99,3854.36,7931218996,67683296223
2019-02-25,3807.00,3913.71,3807.00,3882.70,9318796067,68173204651
2019-02-24,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
2019-02-23,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
2019-02-22,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
2019-02-21,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876
2019-02-20,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042
2019-02-19,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238
2019-02-18,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994
2019-02-17,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779
2019-02-16,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195
2019-02-15,3617.37,3647.80,3608.21,3620.81,6091952231,63509111125
2019-02-14,3631.17,3646.26,3607.70,3616.88,6271044418,63434486052
2019-02-13,3653.60,3669.75,3617.25,3632.07,6438903823,63694394519
2019-02-12,3642.75,3668.59,3618.56,3653.53,6480384532,64063755250
2019-02-11,3695.61,3695.61,3642.29,3648.43,6277056434,63968390250
2019-02-10,3673.20,3695.04,3640.98,3690.19,6282256903,64694025951
2019-02-09,3671.59,3679.94,3646.56,3671.20,6158833645,64354732475
2019-02-08,3401.38,3695.61,3391.02,3666.78,7735623101,64270269953
2019-02-07,3414.93,3427.95,3394.22,3399.47,5004962683,59578075991
2019-02-06,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
2019-02-05,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
2019-02-04,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
2019-02-03,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
2019-02-02,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
2019-02-01,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
2019-01-31,3485.41,3504.80,3447.92,3457.79,5831198271,60553903927
2019-01-30,3443.90,3495.17,3429.39,3486.18,5955112627,61044262622
2019-01-29,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
2019-01-28,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
2019-01-27,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
2019-01-26,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
2019-01-25,3607.39,3612.93,3575.60,3599.77,5265847539,63000985908
2019-01-24,3584.50,3616.09,3569.09,3600.87,5262869046,63014066012
2019-01-23,3605.56,3623.07,3565.31,3585.12,5433755649,62731361272
2019-01-22,3575.08,3620.75,3539.72,3604.58,5313623556,63065139424
2019-01-21,3600.37,3608.84,3558.54,3576.03,5004347059,62559869612
2019-01-20,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
2019-01-19,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
2019-01-18,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
2019-01-17,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
2019-01-16,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
2019-01-15,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
2019-01-14,3557.31,3727.84,3552.29,3706.05,5651384490,64789619995
2019-01-13,3658.87,3674.76,3544.93,3552.95,4681302466,62106461671
2019-01-12,3686.97,3698.98,3653.81,3661.30,4778170883,63994140882
2019-01-11,3674.02,3713.88,3653.07,3687.37,5538712865,64443301117
2019-01-10,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
2019-01-09,4031.55,4068.40,4022.66,4035.30,5115905225,70508733459
2019-01-08,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
2019-01-07,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
2019-01-06,3836.52,4093.30,3826.51,4076.63,5597027440,71206795853
2019-01-05,3851.97,3904.90,3836.90,3845.19,5137609824,67157570935
2019-01-04,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
2019-01-03,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
2019-01-02,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
2019-01-01,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
2018-12-31,3866.84,3868.74,3725.87,3742.70,4661840806,65331499158
2018-12-30,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
2018-12-29,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
2018-12-28,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
2018-12-27,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
2018-12-26,3819.67,3893.36,3769.86,3857.30,5326547918,67292819465
2018-12-25,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
2018-12-24,4000.33,4271.79,4000.33,4078.60,7240968501,71137548589
2018-12-23,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
2018-12-22,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295
2018-12-21,4133.70,4198.43,3850.95,3896.54,7206015706,67937650255
2018-12-20,3742.20,4191.23,3728.97,4134.44,8927129279,72078243771
2018-12-19,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785
2018-12-18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
2018-12-17,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
2018-12-16,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
2018-12-15,3244.00,3275.38,3191.30,3236.76,3551763561,56400691425
2018-12-14,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
2018-12-13,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
2018-12-12,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
2018-12-11,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
2018-12-10,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982
2018-12-09,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
2018-12-08,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
2018-12-07,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
2018-12-06,3754.07,3874.97,3521.10,3521.10,5878333109,61303965508
2018-12-05,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
2018-12-04,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
2018-12-03,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
2018-12-02,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
2018-12-01,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
2018-11-30,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
2018-11-29,4269.00,4413.02,4145.77,4278.85,6503347767,74451016927
2018-11-28,3822.47,4385.90,3822.47,4257.42,7280280000,74072560088
2018-11-27,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
2018-11-26,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
2018-11-25,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
2018-11-24,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
2018-11-23,4360.70,4396.42,4195.68,4347.11,4871490000,75598851166
2018-11-22,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
2018-11-21,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
2018-11-20,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
2018-11-19,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
2018-11-18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
2018-11-17,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
2018-11-16,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
2018-11-15,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
2018-11-14,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
2018-11-13,6373.19,6395.27,6342.67,6359.49,4503800000,110494466204
2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000,110689666528
2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000,111373453740
2018-11-10,6386.13,6437.28,6385.31,6409.22,3705320000,111326145314
2018-11-09,6442.60,6456.46,6373.37,6385.62,4346820000,110905767441
2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000,112078367037
2018-11-07,6468.50,6552.16,6468.31,6530.14,4941260000,113395632955
2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000,112095603776
2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000,111456211022
2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000,110689215104
2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000,110421212888
2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000,110880236966
2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000,110683820788
2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000,109627117226
2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000,109903543419
2018-10-29,6492.35,6503.60,6306.99,6332.63,4199910000,109862898081
2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000,112518434372
2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000,112403001148
2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000,112294341019
2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000,112309554478
2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000,112637293966
2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000,112279779884
2018-10-22,6486.05,6543.80,6462.98,6487.16,3672860000,112465213723
2018-10-21,6490.09,6556.38,6476.00,6482.35,3253610000,112369106369
2018-10-20,6460.92,6497.72,6449.00,6489.19,3379130000,112476559221
2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000,112052990522
2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000,112237252159
2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000,113399343801
2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000,114283707152
2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000,114280022340
2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000,108972590373
2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000,108878136724
2018-10-12,6239.25,6328.50,6236.47,6274.58,3783500000,108669526315
2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000,108341572839
2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000,114030835912
2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000,115007759484
2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000,115162906843
2018-10-07,6590.68,6641.49,6557.04,6602.95,3306630000,114298880311
2018-10-06,6622.45,6628.54,6577.80,6588.31,3259740000,114033598927
2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000,114614764674
2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000,113811343543
2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000,112516993837
